city_id,name,geometry
ghs-fua_9024,Baoshan,POINT (131.39577522057957 46.56985109088377)
ghs-fua_9026,Ningxiang,POINT (112.55822582391913 28.256298419759673)
ghs-fua_9028,Lixin,POINT (116.18090578060877 33.146389949693905)
ghs-fua_9030,Guigang,POINT (109.62930154966232 23.0934465056407)
ghs-fua_9034,Huinan,POINT (126.04727407914555 42.676822540561865)
ghs-fua_9036,Xiangyin,POINT (112.88346541853888 28.682659682267342)
ghs-fua_9038,Lingshan,POINT (109.2725696736209 22.397526548446177)
ghs-fua_9040,Laizhou,POINT (119.97828890060485 37.20381262392103)
ghs-fua_9042,Lipu,POINT (110.39346958378172 24.4926077113927)
ghs-fua_9044,兴安街道,POINT (119.2063859088888 36.43172921679071)
ghs-fua_9046,沂水县,POINT (118.62469953398696 35.77331524424562)
ghs-fua_9048,Xiuyan,POINT (123.27813507302156 40.27393375798188)
ghs-fua_9050,沂南县,POINT (118.4632611452914 35.54868821840624)
ghs-fua_9054,Shuangfeng,POINT (112.19263927830103 27.458862625272992)
ghs-fua_9056,Yongzhou,POINT (111.59474131178416 26.454879620002373)
ghs-fua_9058,Jiawang,POINT (117.44934026150544 34.42717956126745)
ghs-fua_9060,Jiayu,POINT (113.91866583882802 29.972130833956555)
ghs-fua_9062,Linyi,POINT (118.30124592212488 35.08492769366403)
ghs-fua_9064,Wangcheng,POINT (112.82866781255282 28.34087736434256)
ghs-fua_9066,Longkou,POINT (120.52756055218386 37.648658356675384)
ghs-fua_9068,Liuhe,POINT (125.74980464688252 42.28084574759699)
ghs-fua_9070,Xinshi,POINT (113.16024745598473 28.782030430303923)
ghs-fua_9072,Gushi,POINT (115.65862209576913 32.18050406754755)
ghs-fua_9074,Mengcheng,POINT (116.56042556861084 33.27894348398317)
ghs-fua_9076,Penglai,POINT (120.76085026103664 37.78990245401547)
ghs-fua_9080,Xiangxiang,POINT (112.51802256446322 27.740360470432428)
ghs-fua_9082,Boli,POINT (130.57644676981877 45.76751256031195)
ghs-fua_9084,Shangcheng,POINT (115.4064323402101 31.814713134740813)
ghs-fua_9090,Guanyang,POINT (111.13562393235789 25.488888453283266)
ghs-fua_9092,Beihai,POINT (109.1753723637759 21.50067003444173)
ghs-fua_9094,Huadian,POINT (126.74354015409489 42.98033728617823)
ghs-fua_9096,Chibi,POINT (113.87568748219856 29.724995800817112)
ghs-fua_9098,Qiyang,POINT (111.83098195477939 26.605376316529266)
ghs-fua_9100,Changsha,POINT (112.99697691484481 28.187620892063443)
ghs-fua_9102,Lingling,POINT (111.622084830499 26.23245012053053)
ghs-fua_9104,Zhaoyuan,POINT (120.4220716531265 37.369379843626554)
ghs-fua_9106,兰陵县,POINT (118.04167005657338 34.869696654866324)
ghs-fua_9108,Suzhou,POINT (116.98257279861932 33.62848510829748)
ghs-fua_9110,Macheng,POINT (114.98581926841321 31.16752015343069)
ghs-fua_9112,Guiping,POINT (110.05294372970504 23.34979912775176)
ghs-fua_9114,Mengshan,POINT (110.51176113093891 24.204065589472336)
ghs-fua_9116,Pubei,POINT (109.53992270351543 22.273744159057692)
ghs-fua_9118,Xinzhou,POINT (114.80514092137112 30.847420912989108)
ghs-fua_9120,Zhuanghe,POINT (122.98294750723035 39.70552896434248)
ghs-fua_9122,Pingdu,POINT (119.94771165085305 36.76890703896702)
ghs-fua_9124,Qidong,POINT (112.1367279151199 26.784092523022437)
ghs-fua_9126,Xinxing,POINT (130.93419747791782 45.79499851631103)
ghs-fua_9128,Yingshan,POINT (116.27460865756375 32.65929198481307)
ghs-fua_9130,Juxian,POINT (118.8353856005502 35.582808443806414)
ghs-fua_9132,Xingye,POINT (109.87979946888025 22.73793090768347)
ghs-fua_9134,Huarong,POINT (114.71640570252043 30.519447439791886)
ghs-fua_9136,Xiangtan,POINT (112.8984457072649 27.864260498279204)
ghs-fua_9138,Tongcheng,POINT (113.80005569892444 29.25863788431803)
ghs-fua_9140,平南县,POINT (110.39923194313357 23.54467317387434)
ghs-fua_9144,Xianning,POINT (114.32586701229692 29.8610273196701)
ghs-fua_9146,Chongyang,POINT (114.04680312173073 29.518898725723727)
ghs-fua_9148,Hengyang,POINT (112.3711152736179 26.975998212006417)
ghs-fua_9152,Linkou,POINT (130.26409006585172 45.28204387037243)
ghs-fua_9154,Zucheng,POINT (119.4397494366996 36.013088239040485)
ghs-fua_9156,Gaomi,POINT (119.76124099969378 36.37501720463201)
ghs-fua_9158,Tuanfeng,POINT (114.89323615917588 30.63239829262394)
ghs-fua_9160,Fengcheng,POINT (124.04559659430222 40.442204232441924)
ghs-fua_9162,Wulian,POINT (119.19938740849847 35.76160944903186)
ghs-fua_9164,Automobile City,POINT (113.21650488921546 28.208748600927585)
ghs-fua_9166,Zhaoping,POINT (110.81153502752062 24.17594678568539)
ghs-fua_9170,Nanjiang,POINT (113.72893198218361 28.975031561544675)
ghs-fua_9174,Pizhou,POINT (117.95930127933396 34.32945087500521)
ghs-fua_9176,Pingjiang,POINT (113.58283736008578 28.68771425726603)
ghs-fua_9178,Huoqiu,POINT (116.27644113629061 32.332710134367865)
ghs-fua_9180,Yeji,POINT (115.89314726198631 31.858309668680583)
ghs-fua_9182,Yulin,POINT (110.17046636170502 22.64675402292633)
ghs-fua_9184,Ezhou,POINT (114.87789501993612 30.40927053566161)
ghs-fua_9186,Zhuzhou,POINT (113.15019914553592 27.869270684702876)
ghs-fua_9190,Gushan,POINT (123.59108396517546 39.89677211527277)
ghs-fua_9192,Hengyang,POINT (112.6007859140906 26.891007109222993)
ghs-fua_9194,Da’an,POINT (110.5248267590899 23.34524860830825)
ghs-fua_9196,Bobai,POINT (109.97932188819178 22.250878861939412)
ghs-fua_9198,莒南县,POINT (118.80764459387514 35.18240683844286)
ghs-fua_9200,Qixia,POINT (120.82068769722477 37.30439944241644)
ghs-fua_9202,郯城县,POINT (118.33768497892461 34.62295307491776)
ghs-fua_9204,临沭县,POINT (118.63786445825598 34.91011456346312)
ghs-fua_9208,Yantai,POINT (121.3142944970665 37.46269424555551)
ghs-fua_9210,Meishan,POINT (115.88126507853802 31.689755962093425)
ghs-fua_9212,Mudanjiang,POINT (129.58748947857416 44.563246141153556)
ghs-fua_9218,Panji,POINT (116.83170397436594 32.776919482889426)
ghs-fua_9220,Jianghua,POINT (111.57458826247999 25.181270095779453)
ghs-fua_9222,Dongfang,POINT (108.67991071807624 19.10633897618755)
ghs-fua_9228,Hengshanxian,POINT (112.8477432838627 27.25703958077561)
ghs-fua_9232,Baoqing,POINT (132.1796172774117 46.324022135806835)
ghs-fua_9234,Huanren,POINT (125.35078788863692 41.289783092832515)
ghs-fua_9238,Tonghua,POINT (125.9052741039519 41.72084306305454)
ghs-fua_9240,Tongshan,POINT (114.47976844232213 29.613075892407874)
ghs-fua_9242,Changning,POINT (112.40168520420875 26.396881598297377)
ghs-fua_9244,Zhongshan,POINT (111.3023178290606 24.531593826861272)
ghs-fua_9246,Laiyang,POINT (120.6090984444773 36.91352886134058)
ghs-fua_9248,Lingbi,POINT (117.55196263947673 33.54099041643818)
ghs-fua_9253,Ningyuan,POINT (111.94704636862815 25.594592468236197)
ghs-fua_9257,Kuandian,POINT (124.77916386502959 40.72164139460117)
ghs-fua_9259,Xinyi,POINT (118.33095297641093 34.38508709701064)
ghs-fua_9261,Tianjia‘an,POINT (116.90699054663902 32.633646248933346)
ghs-fua_9263,Huangshi,POINT (114.99608226303248 30.16046597763408)
ghs-fua_9265,Suining,POINT (117.94499504082523 33.89150486812054)
ghs-fua_9267,Luotian,POINT (115.3553408758494 30.762314655641237)
ghs-fua_9269,Changshou,POINT (113.93406856928924 28.71398834803281)
ghs-fua_9271,Ning'an,POINT (129.46434329396678 44.34546700599102)
ghs-fua_9273,Xintian,POINT (112.2052464080134 25.899315137374543)
ghs-fua_9275,Luchuan,POINT (110.25901356348866 22.309573130322953)
ghs-fua_9279,Liuyang,POINT (113.61118404969875 28.152280343103357)
ghs-fua_9281,Rongxian,POINT (110.55787280947389 22.848126000426564)
ghs-fua_9283,Dongjingcheng,POINT (129.20693438840104 44.124605564604096)
ghs-fua_9285,Hengdong,POINT (112.94589756392494 27.085878827094607)
ghs-fua_9287,Jixi,POINT (130.9605761811169 45.293039466419856)
ghs-fua_9289,浠水县,POINT (115.24644024462411 30.4445748736137)
ghs-fua_9291,Dunhua,POINT (128.2456987079536 43.37299561172436)
ghs-fua_9295,Jiangyuan,POINT (126.58923291476827 42.06272276469304)
ghs-fua_9297,Baishan,POINT (126.42108153990883 41.94770367192132)
ghs-fua_9299,Rizhao,POINT (119.46356239307744 35.42337632266193)
ghs-fua_9301,Tengxian,POINT (110.92690840856613 23.37964196295689)
ghs-fua_9303,Baimajing,POINT (109.23034725884713 19.708242872724988)
ghs-fua_9305,Dandong,POINT (124.36634877419365 40.15637984744184)
ghs-fua_9307,Bengbu,POINT (117.31954178932891 32.94564307444517)
ghs-fua_9309,Qingdao,POINT (120.31997837670858 36.30901634645514)
ghs-fua_9311,Anpu,POINT (110.0413602407355 21.460639386725724)
ghs-fua_9315,Hezhou,POINT (111.54976376604243 24.416613925044185)
ghs-fua_9319,Liling,POINT (113.48718966602831 27.675685084349862)
ghs-fua_9321,Muling,POINT (130.524601406224 44.92705043058939)
ghs-fua_9323,Donghai,POINT (118.76210445827367 34.53330573784313)
ghs-fua_9325,Suqian,POINT (118.28771818772262 33.93100395636702)
ghs-fua_9327,Donggang,POINT (124.13519919045314 39.88484593739211)
ghs-fua_9329,Huangdao,POINT (120.06080026454197 35.926157710305816)
ghs-fua_9331,岚山区,POINT (119.28757728008473 35.12921716465059)
ghs-fua_9333,Lu'an,POINT (116.509391862131 31.749858741815657)
ghs-fua_9335,Dayao,POINT (113.71782686778937 27.95526563621237)
ghs-fua_9339,Sixian,POINT (117.9021446091819 33.474833168909385)
ghs-fua_9341,Yingshan,POINT (115.65552245518677 30.729041051455273)
ghs-fua_9343,Hengche,POINT (115.36441844650491 30.30990990593844)
ghs-fua_9345,华亭村,POINT (109.82724850808155 20.83061471434784)
ghs-fua_9347,Ganyu,POINT (119.11732090576187 34.84610569454719)
ghs-fua_9349,Lanshanxian,POINT (112.1826489181062 25.387825235834875)
ghs-fua_9351,Leiyang,POINT (112.86739556923823 26.430439694142425)
ghs-fua_9355,Lianjiang,POINT (110.2795871539481 21.58673705971457)
ghs-fua_9357,Qichun,POINT (115.42774532111552 30.24985355222285)
ghs-fua_9359,Yangxin,POINT (115.17515518437712 29.863740447911653)
ghs-fua_9361,Shangli,POINT (113.81086786302197 27.876223181163343)
ghs-fua_9363,Jiahe,POINT (112.35962889160706 25.585606515635426)
ghs-fua_9365,Cenxi,POINT (110.97743314120005 22.91661449233013)
ghs-fua_9367,Changfeng,POINT (117.16316433490033 32.46493721209808)
ghs-fua_9369,Wuzhou,POINT (111.28528527956539 23.48230959104319)
ghs-fua_937,Kargilik,POINT (77.42128096705852 37.89402212914181)
ghs-fua_9371,Huoshan,POINT (116.3495897815656 31.410781477241265)
ghs-fua_9373,Kunshe,POINT (109.53479709534633 19.9059424285488)
ghs-fua_9375,宁州镇,POINT (114.607206438927 29.027283517502106)
ghs-fua_9379,遂溪县,POINT (110.26742160696027 21.391186865250386)
ghs-fua_9381,Pingxiang,POINT (113.84791868211433 27.629269966969474)
ghs-fua_9383,Youxian,POINT (113.35659023038554 27.00508015417743)
ghs-fua_9385,Leizhou,POINT (110.07290460882419 20.93126366942544)
ghs-fua_9387,洋河镇,POINT (118.36729541226106 33.77615341019932)
ghs-fua_9389,东村街道办事处,POINT (121.18452380371473 36.77049463149151)
ghs-fua_9391,Ledong,POINT (109.17783665053308 18.74396519375328)
ghs-fua_9393,Lianyungang,POINT (119.2320484709478 34.63734211624823)
ghs-fua_9395,石地村,POINT (110.08346897094052 20.80950554494601)
ghs-fua_9397,Sihong,POINT (118.17456916080792 33.47319077468382)
ghs-fua_9399,Wuhe,POINT (117.86641403495395 33.126557414804665)
ghs-fua_9401,Zhanjiang,POINT (110.36520036907595 21.246476856060468)
ghs-fua_9403,Lingao,POINT (109.68790453287274 19.904884142889102)
ghs-fua_9405,Anren,POINT (113.25053893994142 26.716924035292607)
ghs-fua_9409,Matian,POINT (112.89207057009946 26.10753072624342)
ghs-fua_9411,Danzhou,POINT (109.5722065250912 19.518149921618246)
ghs-fua_9413,Mishan,POINT (131.8595659455627 45.54369725763138)
ghs-fua_9415,Shuyang,POINT (118.78384387138364 34.09415148385007)
ghs-fua_9419,Meichuan,POINT (115.59816084701681 30.112336272588617)
ghs-fua_9421,Guiyang,POINT (112.73320399685686 25.74926040893161)
ghs-fua_9423,Weihai,POINT (122.0632824156056 37.47343786392592)
ghs-fua_9425,Xinyi,POINT (110.93329620568461 22.336497105779962)
ghs-fua_9427,Linjiang,POINT (126.90984206185642 41.82796258896132)
ghs-fua_9429,Huazhou,POINT (110.65089772373966 21.672836762979294)
ghs-fua_9433,Xinning,POINT (115.09651975115392 29.26940733820276)
ghs-fua_9435,Rushan,POINT (121.54654723656621 36.88930655642753)
ghs-fua_9437,Linwu,POINT (112.58406523843873 25.292053415271237)
ghs-fua_9439,Wuxue,POINT (115.57499575762259 29.864632532100327)
ghs-fua_9441,Yongxing,POINT (113.10181806090502 26.13214371619939)
ghs-fua_9443,Ji'an,POINT (126.196413426718 41.12991470571876)
ghs-fua_9445,Gaozhou,POINT (110.86822194105658 21.907912843429248)
ghs-fua_9447,Chaling,POINT (113.55024861452475 26.777365414183784)
ghs-fua_9449,Yunan,POINT (111.51893630689544 23.236283202807748)
ghs-fua_9451,Changqi,POINT (110.7093253359084 21.548936125647504)
ghs-fua_9453,Siyang,POINT (118.68962895596938 33.713733540164284)
ghs-fua_9455,Lianzhou,POINT (112.36453515892815 24.78088897044992)
ghs-fua_9457,Dingyuan,POINT (117.68908162683825 32.52331756411669)
ghs-fua_9459,Hefei,POINT (117.2978607919233 31.84751557036509)
ghs-fua_9461,Xuwen County,POINT (110.15832002538872 20.324162390602275)
ghs-fua_9463,Wanzai,POINT (114.43794058462119 28.099930754184697)
ghs-fua_9467,Guanyun,POINT (119.24853566520825 34.29638866278087)
ghs-fua_9469,Chenzhou,POINT (113.02271599324625 25.79161504409341)
ghs-fua_9471,Maoming,POINT (110.93357094458882 21.675593740970612)
ghs-fua_9473,Sanya,POINT (109.48336092292271 18.290997825118485)
ghs-fua_9475,Wendeng,POINT (122.05521549158237 37.19559225257809)
ghs-fua_9477,Shucheng,POINT (116.95902871778233 31.454602123477876)
ghs-fua_9479,Wuchuan,POINT (110.7410081489547 21.415850051546737)
ghs-fua_9483,Jinjiang,POINT (110.00146762409823 19.72983234094639)
ghs-fua_9485,Huangmei,POINT (115.9236942377447 30.064847888188982)
ghs-fua_9487,Yichun,POINT (114.39881714086664 27.79796877973204)
ghs-fua_9489,Antu,POINT (128.9219411314744 43.09607388751861)
ghs-fua_9491,招信镇,POINT (118.04739733302961 32.748744733510506)
ghs-fua_9493,Ruichang,POINT (115.66522034014838 29.664239722072605)
ghs-fua_9497,Yifeng,POINT (114.80643092009913 28.386311926783197)
ghs-fua_9499,Zixing,POINT (113.23313068177622 25.955414176130517)
ghs-fua_9501,Yizhang,POINT (112.95991325238214 25.402244389441446)
ghs-fua_9503,Taihu,POINT (116.30172660218562 30.42627412709817)
ghs-fua_9507,Susong,POINT (116.14381746564537 30.168272435332977)
ghs-fua_9509,Huaiji,POINT (112.16330599126252 23.92225946406328)
ghs-fua_9511,Haikou,POINT (110.31079846618132 19.96589146302334)
ghs-fua_9513,Luoding,POINT (111.59366724010506 22.76960262540001)
ghs-fua_9515,Deqing,POINT (111.7811425858767 23.155536445034315)
ghs-fua_9519,Shayuan,POINT (111.01536250554754 21.51888710167335)
ghs-fua_9521,Guannan,POINT (119.33545617832155 34.0973626919936)
ghs-fua_9523,Qianshan,POINT (116.59563370686318 30.628813240948787)
ghs-fua_9525,Huai'an,POINT (119.0726722987982 33.59228849085713)
ghs-fua_9527,Tunchang,POINT (110.09443317921503 19.392553858121158)
ghs-fua_9531,Jiujiang,POINT (115.97483540044239 29.697940922442754)
ghs-fua_9533,Xuyi,POINT (118.53058740307252 33.00228950443553)
ghs-fua_9535,Shanggao,POINT (114.93505531422673 28.2439173446124)
ghs-fua_9537,Tongcheng,POINT (116.99628044043496 31.044121452033526)
ghs-fua_9539,Fenyi,POINT (114.67742314725943 27.818552465147445)
ghs-fua_9541,阳山县,POINT (112.63082094657639 24.466890134897056)
ghs-fua_9543,Xiangshui,POINT (119.5758301529338 34.19257652801423)
ghs-fua_9545,Dingan,POINT (110.34300857193453 19.6872226048928)
ghs-fua_9547,Rongcheng,POINT (122.43622941364605 37.152912573545656)
ghs-fua_9549,Lianshui,POINT (119.26934903886024 33.776955442824125)
ghs-fua_9551,De'an,POINT (115.77114524714658 29.34318324346859)
ghs-fua_9553,Huaining,POINT (116.82154127310592 30.733038585269632)
ghs-fua_9555,Bohe,POINT (111.20055637191886 21.48923598598267)
ghs-fua_9557,Suifenhe,POINT (131.13438958384234 44.39341622180891)
ghs-fua_9559,Fengxin,POINT (115.37591019631544 28.692719736769224)
ghs-fua_9565,Lujiang,POINT (117.30072896566875 31.238839569097575)
ghs-fua_9567,Gongqingcheng,POINT (115.79250784544288 29.244036861663734)
ghs-fua_9569,Diancheng,POINT (111.30501127055626 21.50764774330035)
ghs-fua_9571,Anyi,POINT (115.53342353989501 28.842706725017205)
ghs-fua_9573,Wangqing,POINT (129.7722829902356 43.30995719068442)
ghs-fua_9575,Yunfu,POINT (112.08094240714833 22.931738750272775)
ghs-fua_9577,Anfu,POINT (114.61376606401028 27.39347280015144)
ghs-fua_9579,Lingshui,POINT (110.02162601548136 18.51572370715931)
ghs-fua_9581,Hukou,POINT (116.25178653509074 29.736807379861098)
ghs-fua_9583,Xinyu,POINT (114.96368413061253 27.833891536222893)
ghs-fua_9585,Lushan,POINT (116.02783107736069 29.473057352656237)
ghs-fua_9587,Guangning,POINT (112.42257402012312 23.62456071582016)
ghs-fua_9589,Gaoan,POINT (115.35630364972984 28.426866666473025)
ghs-fua_9591,Yongxiu,POINT (115.80688565652412 29.02911252314844)
ghs-fua_9593,Yangchun,POINT (111.79695972587812 22.204463133102504)
ghs-fua_9595,Chuzhou,POINT (118.35666500126364 32.287545441946044)
ghs-fua_9597,Lechang,POINT (113.34585983067971 25.13194421970588)
ghs-fua_9599,Qionghai,POINT (110.46631880887843 19.264116215531203)
ghs-fua_9601,Yanji,POINT (129.4678375550669 42.923501691330976)
ghs-fua_9603,Binhai,POINT (119.83215165149025 34.005799240486745)
ghs-fua_9605,Wangjiang,POINT (116.6967050679653 30.142058302492092)
ghs-fua_9607,Yangxi,POINT (111.63683446228444 21.779090440570226)
ghs-fua_9609,Chaohu,POINT (117.84974703627881 31.620764954755504)
ghs-fua_9611,Wanning,POINT (110.36129100601303 18.805400253507862)
ghs-fua_9613,Helong,POINT (128.98339758673958 42.51020113440652)
ghs-fua_9615,Jinhu,POINT (119.00921749585318 33.012176205551164)
ghs-fua_9617,Anqing,POINT (117.05858565164766 30.540728228025415)
ghs-fua_9619,Quanjiao,POINT (118.25766889921725 32.095260033439104)
ghs-fua_9621,Zongyang,POINT (117.20692241073604 30.722122484945388)
ghs-fua_9623,Wenchengzhen,POINT (110.75587362384863 19.59806332142783)
ghs-fua_9625,Xinxing,POINT (112.22698545612462 22.70131004796969)
ghs-fua_9627,Baoying,POINT (119.31001288767287 33.24170464360802)
ghs-fua_9629,Nanchang,POINT (115.89854160858081 28.667696308741878)
ghs-fua_9631,Zhaoqing,POINT (112.46746551424204 23.042018993999875)
ghs-fua_9633,Funing,POINT (119.78366280949776 33.76939427771115)
ghs-fua_9635,Longjing,POINT (129.40273519152322 42.77078376223046)
ghs-fua_9637,益林镇,POINT (119.60161139922994 33.59084734179397)
ghs-fua_9639,Hanshan,POINT (118.09837950493987 31.74083824856492)
ghs-fua_9643,Yangjiang,POINT (111.96042708390135 21.865290111665466)
ghs-fua_9645,Wuwei,POINT (117.89998123893757 31.321194781662182)
ghs-fua_9647,Tumen,POINT (129.839804480654 42.96551978237936)
ghs-fua_9649,Zhangshu,POINT (115.53444963226346 28.055998910101415)
ghs-fua_9651,Shaoguan,POINT (113.5671808428169 24.765263912266036)
ghs-fua_9653,Tianchang,POINT (119.00679439921693 32.68757082873794)
ghs-fua_9657,Qingyuan,POINT (113.03754655146946 23.688031475208344)
ghs-fua_9663,Dongzhi,POINT (117.01143246842791 30.091855751106277)
ghs-fua_9665,拖船镇,POINT (115.73330008973349 28.18818503157665)
ghs-fua_9667,Ji'an,POINT (114.95654728862714 27.097983628529956)
ghs-fua_9669,Chizhou,POINT (117.49166837489976 30.644047362163406)
ghs-fua_9671,Xingan,POINT (115.3951567701832 27.75744136566874)
ghs-fua_9673,Jianhu,POINT (119.78864329195487 33.46037038576409)
ghs-fua_9679,Pukou,POINT (118.6154407678035 32.10488558808588)
ghs-fua_9681,Suichuan,POINT (114.52676342035672 26.32383777376725)
ghs-fua_9685,Taihe,POINT (114.85445203669306 26.795383576255322)
ghs-fua_9687,Hexian,POINT (118.35500950595583 31.71149619303587)
ghs-fua_9691,Jishui,POINT (115.1290108419993 27.209866963155175)
ghs-fua_9695,Enping,POINT (112.32098180087462 22.188227991695936)
ghs-fua_9697,Tongling,POINT (117.79008040565793 30.89715599790101)
ghs-fua_9699,Yingde,POINT (113.40284825490667 24.195524433795946)
ghs-fua_9701,Nanjing,POINT (118.83973792060377 32.05144557543139)
ghs-fua_9703,Ma'anshan,POINT (118.5340181649905 31.681927797060773)
ghs-fua_9705,Sheyang,POINT (120.23241758271233 33.77010076290444)
ghs-fua_9707,Wan'an,POINT (114.77560586014738 26.46875551726902)
ghs-fua_9711,Guangzhou,POINT (113.07495109413823 23.081853274431207)
