iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
IND,manufacturing,iron-and-steel,"BOF,BF/BOF",1566852,SAIL Rourkela steel plant,10550.075417395461,10380.532300875157,10706.104910665947,9968.80972124064
KOR,manufacturing,iron-and-steel,"BF/BOF,EAF",32440882,Hyundai Steel Dangjin steel plant,7662.649417923312,9701.100999768852,10555.501332436867,10661.56680151745
CHN,manufacturing,iron-and-steel,"BF/BOF,EAF",32440589,Tianjin Iron & Steel Group Co Ltd,10187.715604577086,9339.437101511605,10459.77308263246,9030.93674974859
NLD,transportation,international-shipping,,2796451,Rotterdam,11002.5421608678,11080.204109042299,10430.5149242434,11292.5396943232
CHN,manufacturing,iron-and-steel,BF/BOF,1566532,Tangshan Medium Thick Plate Co Ltd,10312.12597976146,9970.357516308628,10397.88963840529,10554.366348505519
CHN,manufacturing,iron-and-steel,BF/BOF,1566688,Shanxi Jinnan Iron and Steel Group Co Ltd,6023.875650348768,8536.102419858298,10371.038841632673,13432.639448726797
CHN,manufacturing,iron-and-steel,BF/BOF,1566487,Sansteel Minguang Co Ltd Fujian plant,15567.071440787586,14913.015915254104,10318.254596788964,11916.111785055224
CHN,manufacturing,iron-and-steel,BF/BOF,1566553,Henan Jiyuan Iron & Steel (Group) Co Ltd,11456.947433849791,9080.373951002986,10264.819238376422,7382.170831589267
BRA,manufacturing,iron-and-steel,BF/BOF,1566447,ArcelorMittal Tubarão steel plant,9144.855686164376,10052.814941702496,10190.538696729032,10427.124333072745
BRA,manufacturing,pulp-and-paper,,31922368,BRA-Três Lagoas,9221.856377765904,10187.883557055578,10187.88355705558,10199.551692276997
IND,manufacturing,iron-and-steel,"EAF,BF/BOF",32440773,JSPL Odisha steel plant,12060.423874648464,11172.58515870227,10108.67748732823,11598.188864073027
CHN,manufacturing,iron-and-steel,BF/BOF,1567300,Tangshan Guoyi Special Type Iron and Steel Co Ltd,9158.007062900382,9789.318713335982,10103.849724026164,10103.849724026164
CHN,manufacturing,iron-and-steel,BF/BOF,1566676,Ningbo Iron & Steel Co Ltd,8535.162946884084,10462.270982242786,10018.094287753447,9336.167220994732
CHN,manufacturing,iron-and-steel,BF/BOF,1566547,Jianlong Xilin Iron and Steel Co Ltd,9008.661381806545,9846.830852289293,10012.676025643752,9621.992909915612
IRN,manufacturing,iron-and-steel,"BF/BOF,EAF",32440802,Esfahan Steel Isfahan plant,13347.862393237516,10549.579770530956,9966.244945641885,9035.192917087887
