iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
CHN,agriculture,synthetic-fertilizer-application,,10624742,Langfang,1678.6901425039393,1940.655535274719,1974.6271290323696,1974.6271290323696
SDN,agriculture,manure-left-on-pasture-cattle,,20658652,Sowdari,1969.091339999999,1954.9229399999995,1962.001219999999,1962.001219999999
IND,agriculture,synthetic-fertilizer-application,,10625715,Guntur,1618.9369534021396,1898.9501772709693,1961.1258955630985,1961.1258955630985
IND,agriculture,synthetic-fertilizer-application,,10626843,Karimnagar,1586.5333611676595,1886.483222143849,1952.487503793329,1952.487503793329
CHN,agriculture,synthetic-fertilizer-application,,10624495,Chaohu,1676.8170507692996,1967.959519921119,1939.5912880636688,1939.5912880636688
CHN,agriculture,synthetic-fertilizer-application,,10624974,Xing'an,1634.7585898782993,1898.3540137473599,1933.0750078763986,1933.0750078763986
CHN,agriculture,synthetic-fertilizer-application,,10625319,Tai'an,1637.0632921727492,1897.8731905549591,1927.101267605149,1927.101267605149
TCD,agriculture,manure-left-on-pasture-cattle,,20668992,Ennedi Est,1945.4711199999992,1889.4998199999989,1917.5030699999998,1917.5030699999998
USA,manufacturing,other-chemicals,nitric_acid_production,3674450,Ascend Performance Materials LLC,1914.0771810018332,1914.077181001833,1914.0771810018334,1914.0771810018334
CHN,agriculture,synthetic-fertilizer-application,,10625005,Xi'an,1627.1398639398294,1879.8605657562491,1912.8080340365386,1912.8080340365386
TCD,agriculture,manure-left-on-pasture-cattle,,20668996,Guéra,1914.5419599999989,1859.440459999999,1886.9860299999993,1886.9860299999993
CHN,agriculture,synthetic-fertilizer-application,,10624737,Chengde,1604.8660805233694,1853.2987857013293,1885.4117646294892,1885.4117646294892
TCD,agriculture,manure-left-on-pasture-cattle,,20668985,Batha Est,1881.0611899999997,1826.9346299999988,1854.0045599999994,1854.0045599999994
CHN,agriculture,synthetic-fertilizer-application,,10624887,Ji'an,1602.0123630000492,1887.9424692354694,1853.5579170290596,1853.5579170290596
PRY,agriculture,manure-left-on-pasture-cattle,,20604859,Villa Hayes,1841.9277599999994,1863.542459999999,1852.7477999999994,1852.7477999999994
TCD,agriculture,manure-left-on-pasture-cattle,,20668987,Fitri,1879.3934899999992,1825.3025699999996,1852.349489999999,1852.349489999999
CHN,agriculture,synthetic-fertilizer-application,,10624807,Zhengzhou,1561.0645641684796,1821.9267200076595,1843.0878442023898,1843.0878442023898
CHN,agriculture,synthetic-fertilizer-application,,10624819,Jingmen,1555.732912422759,1847.4542950579992,1833.890190120059,1833.890190120059
IND,agriculture,synthetic-fertilizer-application,,10625723,Nellore,1515.9985051756796,1773.8213691102394,1829.9991711691093,1829.9991711691093
CHN,agriculture,synthetic-fertilizer-application,,10624867,Nantong,1553.3986461482198,1822.6511568990293,1829.2682667585193,1829.2682667585193
CHN,agriculture,synthetic-fertilizer-application,,10624995,Baoji,1543.0483711387797,1792.4851163433198,1820.6013559168498,1820.6013559168498
ARG,agriculture,manure-left-on-pasture-cattle,,20372312,Rió Chico,1817.3341899999991,1817.3638899999992,1817.3477899999993,1817.3477899999993
ETH,agriculture,manure-left-on-pasture-cattle,,20468228,Mirab Hararghe,1769.4845199999997,1864.7826499999994,1817.1278899999988,1817.1278899999988
CHN,agriculture,synthetic-fertilizer-application,,10625587,Wenshan Zhuang and Miao,1518.0501441954095,1793.1476927492497,1812.6828392638197,1812.6828392638197
CHN,agriculture,synthetic-fertilizer-application,,10624885,Ganzhou,1561.1024855410296,1843.6962858249296,1812.0384417981593,1812.0384417981593
USA,manufacturing,other-chemicals,nitric_acid_production,3674482,"CF Industries Nitrogen, LLC-Port Neal Nitrogen Complex",1811.7516780017352,1811.7516780017352,1811.7516780017354,1811.751678001735
CHN,agriculture,synthetic-fertilizer-application,,10624770,Shuangyashan,1546.3232561916093,1783.406884881709,1810.1151516870698,1810.1151516870698
IND,agriculture,synthetic-fertilizer-application,,10626894,Hardoi,1527.9992850066494,1749.2416170024399,1800.9215009329498,1800.9215009329498
IND,agriculture,synthetic-fertilizer-application,,10626948,Bankura,1467.7058793807294,1743.2932678824193,1798.8039298575593,1798.8039298575593
CAN,agriculture,synthetic-fertilizer-application,,10624456,Division No. 8,1445.6891083409298,1725.3566766809688,1796.748673702609,1796.748673702609
CHN,agriculture,synthetic-fertilizer-application,,10624502,Hefei,1542.081668798849,1814.3155808603394,1796.4958314670691,1796.4958314670691
IND,agriculture,synthetic-fertilizer-application,,10626773,Alwar,1495.5011672113294,1736.9348042512895,1783.9852392597188,1783.9852392597188
CHN,agriculture,synthetic-fertilizer-application,,10624900,Yichun,1538.3448927580791,1811.1317211101994,1779.485129476839,1779.485129476839
PRY,agriculture,manure-left-on-pasture-cattle,,20604849,Pozo Colorado,1760.5362199999993,1781.1882699999994,1770.8795099999995,1770.8795099999995
CHN,agriculture,synthetic-fertilizer-application,,10624493,Bozhou,1483.0501191164497,1753.6062495054491,1770.5940847176892,1770.5940847176892
CHN,agriculture,synthetic-fertilizer-application,,10624896,Shangrao,1515.6243238069399,1793.0703335488788,1763.6445994562894,1763.6445994562894
SDN,agriculture,manure-left-on-pasture-cattle,,20658637,Mellit,1765.7085099999993,1753.0069999999998,1759.3592999999994,1759.3592999999994
