iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
ETH,buildings,residential-onsite-fuel-usage,,1296439,Bale,6975.146653512846,7015.796683176156,7399.993865393061,7399.993865393062
MMR,buildings,residential-onsite-fuel-usage,,1329004,Pyay,7240.675386244083,7311.341849696662,7344.52887956202,7344.528879562021
TKM,buildings,residential-onsite-fuel-usage,,1371462,Köneurgenç,7439.442646454362,7280.9242145946755,7336.716304595182,7336.716304595183
ETH,buildings,residential-onsite-fuel-usage,,1296473,Gamo Gofa,6786.2929666344435,6814.556963604042,7329.854134589774,7329.854134589775
IND,buildings,residential-onsite-fuel-usage,,1308073,Agra,6924.486798892504,7084.0914698703655,7288.436381178768,7288.436381178768
IND,buildings,residential-onsite-fuel-usage,,1305873,Nagpur,7057.183119825101,7217.621299550272,7282.288722625914,7282.288722625913
IND,buildings,residential-onsite-fuel-usage,,1305867,Jalgaon,7056.913770604954,7227.522058376256,7282.073057291769,7282.073057291769
COD,power,electricity-generation,gas,25454146,<unknown plant name>,7295.362127862486,7276.886516724733,7276.886516724733,7296.820317736522
CHN,buildings,residential-onsite-fuel-usage,,1281239,Handan,7311.103874990317,7158.274447406346,7258.876687128849,7258.876687128848
TKM,buildings,residential-onsite-fuel-usage,,1371480,Mary,7423.270685080008,7217.836111702808,7243.203413563741,7243.203413563742
COD,buildings,residential-onsite-fuel-usage,,1281662,Mbuji-Mayi,7236.0800874900515,7228.333947367206,7231.777405872404,7231.777405872404
IND,buildings,residential-onsite-fuel-usage,,1305515,Krishna,6952.143729099528,7097.7661563826805,7225.977353757531,7225.977353757532
IND,buildings,residential-onsite-fuel-usage,,1308010,Nagaur,6798.185870865027,6979.88053215674,7173.953587877721,7173.9535878777215
IND,buildings,residential-onsite-fuel-usage,,1308111,Jaunpur,6722.860643306571,6850.956382576109,7147.038441876967,7147.038441876966
CHN,buildings,residential-onsite-fuel-usage,,1281315,Suzhou,7251.723619989263,7018.797455049924,7082.7579888512655,7082.757988851266
ETH,buildings,residential-onsite-fuel-usage,,1296454,North Shewa,6682.470186627248,6685.716644838407,7077.398605441866,7077.398605441867
IND,buildings,residential-onsite-fuel-usage,,1308074,Aligarh,6613.540911684736,6770.804057761163,7075.459083280928,7075.459083280926
IND,buildings,residential-onsite-fuel-usage,,1305597,Pashchim Champaran,6770.6497715446585,6893.706678358119,7036.168582855253,7036.1685828552545
TZA,buildings,residential-onsite-fuel-usage,,1374793,Kinondoni,7014.462574518021,6995.922406426674,7022.269816416464,7022.269816416464
MMR,buildings,residential-onsite-fuel-usage,,1329048,Loilen,6861.20138237295,6925.875492966907,7020.666537399484,7020.666537399483
MMR,buildings,residential-onsite-fuel-usage,,1329015,Kawkareik,6804.448591897207,6871.53132054753,7013.74553888285,7013.7455388828475
IND,buildings,residential-onsite-fuel-usage,,1308080,Azamgarh,6641.473771777297,6766.567495796988,7010.862351860383,7010.862351860384
IND,buildings,residential-onsite-fuel-usage,,1308115,Kanpur Nagar,6629.497253965948,6780.513697912089,7002.7637913819235,7002.7637913819235
CHN,buildings,residential-onsite-fuel-usage,,1281335,Changchun,7124.23419073667,6909.0827256134135,6968.235806404272,6968.235806404273
CHN,buildings,residential-onsite-fuel-usage,,1281353,Shenyang,7020.842175321944,6833.420872466972,6955.094818496248,6955.094818496248
IND,buildings,residential-onsite-fuel-usage,,1307895,Alwar,6517.052037074893,6678.41189402866,6928.249952459193,6928.249952459194
