iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
ARE,manufacturing,aluminum,Smelting,3672937,Taweelah-Abu Dhabi aluminium plant,79321.31564698055,81813.15524533195,83739.27990784141,84116.42319840268
RUS,manufacturing,iron-and-steel,BF/BOF,1567024,Evraz NTMK steel plant,85255.0766771674,85016.39102787184,83524.17688602678,93167.71485923347
CHN,manufacturing,iron-and-steel,BF/BOF,1566485,Chongqing Iron & Steel Co Ltd,75598.03142057461,82385.17805147434,83431.54183025184,82858.71665006594
CHN,manufacturing,iron-and-steel,BF/BOF,1566527,Hebei Donghai Special Steel Co Ltd,76963.00028639089,72679.53616042886,82732.76053495529,82155.22657534471
KAZ,manufacturing,iron-and-steel,BF/BOF,1566964,QIC Qarmet steel plant,81212.76615175595,75287.17501730706,82508.13434020257,93167.55252074363
BRA,manufacturing,iron-and-steel,"EAF,BF/BOF",32440381,CSN Volta Redonda steel plant,73609.81035165596,72217.39169970709,81501.68199664736,75095.99544200522
CHN,manufacturing,iron-and-steel,"EAF,BF/BOF",32440568,Shanxi Taigang Stainless Steel Co Ltd,64993.301418501906,74072.2766017141,79910.30386937637,81471.3543811859
CHN,manufacturing,iron-and-steel,"BF/BOF,EAF",32440535,Xinyu Iron and Steel Group Co Ltd,92919.45610523364,84863.18464857648,79535.34681831459,87806.15358425575
ARE,fossil-fuel-operations,oil-and-gas-transport,Conventional shelf,3588487,United Arab Emirates_Rub al Khali_Conventional shelf,62699.721762705514,79042.2587775447,79309.59868226835,79309.59868226836
CHN,manufacturing,iron-and-steel,"BF/BOF,EAF",32440428,SGIS Songshan Co Ltd,69099.3006034297,65382.72379678801,76962.409842603,72590.97876554621
IND,manufacturing,iron-and-steel,BF/BOF,1566849,SAIL Bhilai steel plant,68252.98062496845,87551.36435815657,76573.73528193388,87731.65477051932
IND,manufacturing,iron-and-steel,BF/BOF,1566855,Vizag Steel plant,86622.48175711812,85686.3800424847,76358.71941385783,74998.72456759657
KOR,manufacturing,iron-and-steel,BF/BOF,1566957,POSCO Pohang steel plant,78001.3665939304,76554.28598987605,75840.8634131961,76338.43462886955
IND,power,electricity-generation,coal,25452419,Anpara power station,66170.0,71030.0,75470.0,75660.0
TUR,manufacturing,iron-and-steel,BF/BOF,1567071,Isdemir Payas steel plant,93898.08119173306,90993.44595764764,75407.09682595117,79022.52647945995
DEU,manufacturing,iron-and-steel,BF/BOF,1566771,ThyssenKrupp Steel Duisburg steel plant,68888.640401978,62351.605335793414,75371.36636882006,80725.44482808944
